knesset,session,speaker,party,role,text,subject,sub_subject
,,דוד אמסלם,הליכוד,,"מותר לך לשדוד את המדינה, לשפץ את הבית שלך, לבזות את חיילי צה""ל, לבזות את המשפחות שלהם, אבל אלחרומי או השייח' של התנועה האסלאמית – אתה מחר בבוקר הולך לעשות לו מסז' ברגליים.","הצעת חוק פנייה לגופים ציבוריים באמצעי קשר דיגיטליים (תיקון – פנייה באמצעות מסרון), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר",תודה רבה.,"הצעת חוק פנייה לגופים ציבוריים באמצעי קשר דיגיטליים (תיקון – פנייה באמצעות מסרון), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,דוד אמסלם,הליכוד,,"למה? בגלל שאתה רוצה להמשיך לשפץ את הבית שלך, אתה ובנט, המושחת הזה, כדי שתגמרו את השיפוצים עם השיירה.","הצעת חוק פנייה לגופים ציבוריים באמצעי קשר דיגיטליים (תיקון – פנייה באמצעות מסרון), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר","תודה רבה. חבר הכנסת אמסלם, זמנך תם.","הצעת חוק פנייה לגופים ציבוריים באמצעי קשר דיגיטליים (תיקון – פנייה באמצעות מסרון), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,דוד אמסלם,הליכוד,,בושה וחרפה.,"הצעת חוק פנייה לגופים ציבוריים באמצעי קשר דיגיטליים (תיקון – פנייה באמצעות מסרון), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר",תודה רבה.,"הצעת חוק פנייה לגופים ציבוריים באמצעי קשר דיגיטליים (תיקון – פנייה באמצעות מסרון), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,נירה שפק,יש עתיד,,מלך החרטטנים.,"הצעת חוק פנייה לגופים ציבוריים באמצעי קשר דיגיטליים (תיקון – פנייה באמצעות מסרון), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,שלמה קרעי,הליכוד,,"נורבגית, זמנך עבר.","הצעת חוק פנייה לגופים ציבוריים באמצעי קשר דיגיטליים (תיקון – פנייה באמצעות מסרון), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מירב בן ארי,יש עתיד,,"שלמה, חשבתי שהיום הממשלה נופלת.","הצעת חוק פנייה לגופים ציבוריים באמצעי קשר דיגיטליים (תיקון – פנייה באמצעות מסרון), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,נירה שפק,יש עתיד,,מלך החרטא.,"הצעת חוק פנייה לגופים ציבוריים באמצעי קשר דיגיטליים (תיקון – פנייה באמצעות מסרון), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר",אני מבקש לעבור להצבעה. חברי הכנסת מתבקשים לתפוס את מקומותיהם.אנחנו נעבור להצבעה אלקטרונית. מי בעד? מי נגד? מצביעים.,"הצעת חוק פנייה לגופים ציבוריים באמצעי קשר דיגיטליים (תיקון – פנייה באמצעות מסרון), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר","להלן תוצאות ההצבעה של הצעת החוק של חברת הכנסת שירלי פינטו: 24 בעד, נגד – אין, נמנעים – אין. אם כן, אני קובע שהצעת חוק פנייה לגופים ציבוריים באמצעי קשר דיגיטליים (תיקון – פנייה באמצעות מסרון), התשפ""ב–2022, עברה בקריאה הטרומית, ובהמשך הצעת החוק תידון בוועדת החינוך, התרבות והספורט.[הצעת חוק פ/3394/24; נספחות.]","הצעת חוק הפרמדיקים, התשפ""ב–2022",(הצעת חבר הכנסת עלי סלאלחה)
,,צבי האוזר,,"היו""ר","אנחנו נעבור לנושא מס' 10 בסדר-היום – הצעת חוק הפרמדיקים, התשפ""ב–2022, של חבר הכנסת עלי סלאלחה. בבקשה, חבר הכנסת סלאלחה, עשר דקות עומדות לרשותך.","הצעת חוק הפרמדיקים, התשפ""ב–2022",(הצעת חבר הכנסת עלי סלאלחה)
,,עלי סלאלחה,מרצ,,"אדוני היושב-ראש, חברי הכנסת, הצעת חוק הפרמדיקים. הפרמדיקים הם חוד החנית של רפואת החירום והרפואה הדחופה. הם בעלי תפקיד משמעותי וקריטי לחיי אדם ובעלי הסמכות הבכירה ביותר במקצוע רפואת החירום שאינם רופאים. תקופת הקורונה חידדה את הצורך החשוב בפרמדיקים מנוסים ומקצועיים במערך הרפואה, הפרמדיקים הם בחזית של ביצוע הבדיקות, חיסונים, וכן סייעו במשימות לאומיות רבות של משרד הבריאות. אחד מתחומי ההתמקצעות הבולטים של הפרמדיק הוא ניהול מצבי אסון ואירועים רבי נפגעים – מציאות שלצערי אנחנו מכירים מקרוב. הפרמדיקים הם הגורם המיומן ביותר לביצוע הליכים רפואיים מצילי חיים לפני פינוי לבית החולים.כיום, החוק בישראל קובע כי עיסוק ברפואה מותר לרופאים בלבד. על פי התקנות, כל מטפל שאינו רופא מחויב לעבוד על פי הוראת רופא. הפרמדיקים פועלים בישראל מכוח תקנות הרופאים (כשירות לבצע פעולות חריגות), שבהן מוגדרות הפעולות המותרות לפרמדיקים, ומצוין שאלו מותרות במתאר טרום-אשפוזי בלבד כך שקיימת מגבלה להעסקת הפרמדיקים במחלקות בתי חולים אפילו במסגרת הסמכויות הקיימות. לאור חשיבות תפקידם, הגיעה העת להסדיר את עיסוקם בחוק. הצעת החוק קובעת בעיקרה הוראות הקשורות לעיסוק במקצוע, תנאים לקבלת רישיון וייחוד העיסוק, הוראות משמעת, חובות אמון ואתיקה מקצועית, עונשין והוראות כלליות, עקרונות פיקוח על הפרמדיקים וכן כללים נוספים המסדירים את מקצוע הפרמדיק. הסדרת המקצוע תאפשר רמה מקצועית גבוהה, קידום מקצועי ובעיקר חיזוק מערך רפואת החירום והרפואה הדחופה בישראל למען בריאות הציבור. מדובר בתיקון עוול היסטורי והסדרה של אחד המקצועות החשובים בתחום הצלת החיים. חברות וחברים, חברי הכנסת הנכבדים, היושב-ראש, שר הבריאות, לאור האמור אני קורא לכולכם לתמוך בהצעת החוק בקריאה הטרומית. תודה רבה.","הצעת חוק הפרמדיקים, התשפ""ב–2022",(הצעת חבר הכנסת עלי סלאלחה)
,,צבי האוזר,,"היו""ר","תודה רבה. יציג את עמדת הממשלה על הצעת החוק שר הבריאות ניצן הורוביץ. בבקשה, עשר דקות עומדות לרשותך.","הצעת חוק הפרמדיקים, התשפ""ב–2022",(הצעת חבר הכנסת עלי סלאלחה)
,,ניצן הורוביץ,,שר הבריאות,"אדוני היושב-ראש, חברי הכנסת, קודם כול, אני מברך את חברי וחבר מפלגתי חבר הכנסת עלי סלאלחה על הצעת החוק החשובה והטובה הזאת. פרמדיק זה מקצוע חשוב, זה מקצוע מציל חיים, זה מקצוע חיוני. אני מאחל לכם שלא תזדקקו, אבל אני נזקקתי. עם הניידת של מד""א מגיע פרמדיק, והוא נמצא ברגעים הראשונים, ברגעים הכי חשובים ובעוד מצבים, מצבים של סכנת חיים. אנחנו רוצים בהצעת החוק הזאת לחזק את הפרמדיקים. הפרמדיקים נמנים עם מערך החירום וההצלה הלאומי של המדינה, והם מוקפצים בכל מקרה חירום רפואי כדי לתת טיפול ראשוני מציל חיים לנפגעי טראומה ולנפגעים אחרים. בישראל יש כ-4,000 פרמדיקים, בערך בכל שנה מכשירים 150 פרמדיקים חדשים. 650 פעילים במד""א ובחברות אמבולנסים אחרות. וזה עוד דבר שלא יודעים – 66% מהפרמדיקים הם בעלי תואר אקדמי ו-50% מתוכם – ברפואת חירום. הבעיה היא שלפרמדיקים יש מסגרות עבודה מועטות, והאופק לקידום מקצועי הוא מוגבל. יש גם שחיקה גדולה במקצוע הזה, זה די מובן כשחושבים על העבודה שלהם, וגם עזיבה של המקצוע. 50% מהפרמדיקים עוזבים את המקצוע בתוך שלוש שנים, ו-12% לא מתחילים בכלל לעבוד אחרי שקיבלו את ההכשרה. אגב, גם רוב הפרמדיקים שמוכשרים בצה""ל לא עוסקים במקצוע הזה כשהם משתחררים.עד עכשיו הפרמדיקים פעלו מבחינת החוק מכוח תקנות הרופאים (כשירות לבצע פעולות חריגות), שבהן מוגדרות הפעולות המותרות לפרמדיקים, ומצוין שאלו מותרות, מה שנקרא, במתאר טרום-אשפוזי בלבד – במסגרת ניידת טיפול נמרץ, במצבים של החייאה, ובמצבים קריטיים מסכני חיים – כך שקיימת מגבלה להעסיק פרמדיקים במחלקות בתי חולים אפילו במסגרת הסמכויות הקיימות שלהם. פיתוח מקצוע הפרמדיק בארץ וקידום מסלול הכשרה אקדמי הכרחי לשמירה על איכות המקצוע ולהתמודדות עם השחיקה הגדולה, עם אורך החיים הקצר של העוסקים בתוך המקצוע. לצד זאת, תפקיד הפרמדיק חיוני בתוך מארג העובדים במערכת הבריאות. הסדרת מקצוע הפרמדיק והרחבת הפעולות שהוא או היא יוכלו לבצע יגדילו את מספר הפרמדיקים הפעילים במסגרת שירותי החירום במדינה, וכולנו נרוויח מזה.בתקופת הקורונה, אדוני היושב-ראש, התחדדה החשיבות של פעילות הפרמדיקים. ראינו את זה שבגלל הקורונה הייתה התפתחות בשירותים הדיגיטליים, הרחבת שירותים רפואיים בבית המטופל, ולא רצינו שאנשים יגיעו לחדרי מיון; היו הרבה קריאות. ולכן במסגרת המאבק הלאומי בקורונה והעומסים על בתי החולים, הפרמדיקים השתלבו בסיוע לצוותים הרפואיים בבתי החולים ובמלר""דים כדי להקל את העומסים כתוצאה מהתחלואה. ואני חייב להגיד שהפרמדיקים התבלטו ככוח עבודה בעל ערך התנדבותי ומוטיבציה גבוהה מאוד; הם זמינים, נגישים, מסורים. ולכן, הגיע הזמן שהמקצוע החשוב הזה יקבל את המעמד הראוי לו. הצעת החוק הזו מציעה להסדיר את מעמד הפרמדיקים, לקבוע מי זה פרמדיק מורשה, מה גבולות הגזרה של עבודת הפרמדיק, מה הפעולות שהוא יכול לעשות, מה הדרישות לעיסוק במקצוע הזה – זה מקצוע סופר חשוב – ומה התנאים לקבלת הכרה ורישוי לעסוק כפרמדיק. כמו כן, החוק מסדיר היבטים שונים של עבודת הפרמדיק לעניין ההשכלה הנדרשת, כשירות רפואית, חובות כלפי המטופל, כללי אתיקה ודין משמעתי. לאור האמור, אני קורא לחברי וחברות הכנסת לתמוך בהצעת החוק בקריאה טרומית. זו הצעה מצוינת, ואני מקווה שתעבור את כל שלבי החקיקה במהירות. כל ישראלי וישראלית ירוויחו ממנה. תודה רבה.","הצעת חוק הפרמדיקים, התשפ""ב–2022",(הצעת חבר הכנסת עלי סלאלחה)
