knesset,session,speaker,party,role,text,subject,sub_subject
,,בנימין נתניהו,הליכוד,,זה מה שקורה היום במדינת ישראל. טירוף מערכות מוחלט.,"העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,יאיר גולן,מרצ,,מה שקורה בישראל זה רופאים ערבים – – –,"העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,צבי האוזר,,"היו""ר","חבר הכנסת גולן, חבר הכנסת גולן, תירגע.","העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,שלמה קרעי,הליכוד,,"גולן, לא סתם הושיבו אותך שם.","העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,יאיר גולן,מרצ,,זה מה שקורה.,"העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,צבי האוזר,,"היו""ר","חבר הכנסת גולן, אני מבקש לא להפריע.","העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,בנימין נתניהו,הליכוד,,"טוב, חבר הכנסת גולן הוא מומחה גדול למה שקורה פה, הוא יודע לזהות תהליכים היסטוריים. אנחנו שמענו את ההערכות שלך. אבל צבר האירועים המבישים הללו איננו מקרי, הוא נובע מהחולשה התהומית של ממשלת ההונאה והכניעה. ואני יכול להגיד לכם דבר אחד, האויבים שלנו פתאום אינם מפחדים. הם אינם מפחדים, הם מרגישים את החולשה, הם מרגישים את האפסות שלכם. ולא רק הם, כל אזרחי ישראל מרגישים את הרפיסות של הממשלה, את הרפיון שלה, את ההפקרות שלה.נפתלי בנט, אתה יכול להמשיך לשוחח עם ראש הממשלה הרזרבי, אבל כשאתה הקמת את ממשלת ההונאה שלך, שתיזכר ולא לטובה, אתה אמרת, אני מצטט: אנחנו עושים פה ניסוי. אז אני אומר לך, נפתלי בנט: חיים של מדינה הם לא ניסוי. חיים של אנשים הם לא ניסוי. ניסוי אמרת – אולי יצליח, אולי לא יצליח. ובכן, תמשיכו לדבר ביניכם, זה בסדר, תחזיקו כאילו אתם לא שומעים, אבל כולם שומעים. כולם יודעים.","העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,קריאות,,,– – –,"העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,בנימין נתניהו,הליכוד,,"כל בר-דעת מבין שהניסוי לא הצליח, שהוא נכשל כישלון מוחלט.בנט וחברי הקואליציה מימינה ותקווה חדשה, אני אגיד לכם מה אתם, אתם מהמרים, אתם מהמרים על החיים של כולנו, וכולנו משלמים את המחיר. וכמו מהמרים אובססיביים – – –","העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,יאיר גולן,מרצ,,– – –,"העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,בנימין נתניהו,הליכוד,,"כמו מהמרים אובססיביים אתם לא יודעים מתי להפסיק. בנט, כל אלה שמסביבך רואים זאת.","העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,יאיר גולן,מרצ,,– – –,"העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,בנימין נתניהו,הליכוד,,כל מי שסביב בנט רואה זאת. אז מה הם עושים?,"העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,קריאות,,,– – –,"העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,בנימין נתניהו,הליכוד,,"הם קופצים לסיפון הטיטניק, קופצים מהסיפון או נדחפים ממנו. וכמו בטיטניק, התזמורת על הסיפון ממשיכה לנגן, תזמורת השופרות של התקשורת המגויסת, בעוד הספינה שוקעת.","העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,קריאות,,,– – –,"העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,צבי האוזר,,"היו""ר","חבר הכנסת אבידר, אני מבקש. חברת הכנסת לזימי, איפוק זה כוח.","העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,בנימין נתניהו,הליכוד,,כולם מבינים – – –,"העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,צבי האוזר,,"היו""ר","חברת הכנסת לזימי, איפוק זה כוח. תתאפקי.","העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,מאי גולן,הליכוד,,זה משפט של – – –,"העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,בנימין נתניהו,הליכוד,,"חברי הכנסת, כולם מבינים שמה שמטביע את הממשלה הזאת הוא הכשל הערכי, אי-אפשר להקים ממשלה על יסודות של שקר, בניגוד גמור לכל ההבטחות שנתתם בבחירות, בניגוד גמור לרצון העם, בניגוד גמור למקבץ הסיסמאות החלולות על ריפוי, איחוי, שינוי. אין שום ריפוי, אין שום איחוי, והשינוי היחיד שהבאתם הוא שינוי לרעה שמרסק את המדינה שלנו שנשמטת מתחת לרגלינו.עכשיו אני אגיד לכם משהו. קיבלתם מאיתנו מדינה כל כך חזקה – –","העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,קריאה,,,ממש.,"העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,בנימין נתניהו,הליכוד,,"– – במצב כל כך טוב, שקשה היה להאמין שתביאו אותה לעברי פי פחת בזמן כל כך קצר.","העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,קריאות,,,– – –,"העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,גלעד קריב,העבודה,,"אתה לא מתבייש? מדינה מרוסקת, משוסעת – – –","העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,צבי האוזר,,"היו""ר","חבר הכנסת גולן. חבר הכנסת גולן, אני קורא אותך לסדר פעם ראשונה.","העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,קריאות,,,– – –,"העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,בנימין נתניהו,הליכוד,,"מי ששולטת שליטה מוחלטת בממשלה הזאת היא מועצת השורא. כבר הספקתם להבטיח לרע""מ 50 מיליארד שקל אבל התיאבון שלה לא פוסק.","העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,בנימין נתניהו,הליכוד,,"– – –חברי רע""מ רוצים עוד, וחברי רע""מ מקבלים עוד.","העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
,,גלעד קריב,העבודה,,– – –,"העלייה במקרי הטרור החקלאי ברחבי ישראל ובמיוחד בצפון הארץ, וגביית דמי חסות מבעלי העסקים ברחבי ישראל",
