knesset,session,speaker,party,role,text,subject,sub_subject
,,יפעת שאשא ביטון,,שרת החינוך,"תודה רבה לחברת הכנסת גילה גמליאל על הנושא החשוב שעולה על סדר-היום, שזה שכר המורים, ובכלל המעמד שלהם והתנאים שלהם בתוך מערכת החינוך. אבל רק תיקון קטן מבחינת הלמ""ס, ואת גם תביני כמה זה חסר היגיון כשהם אומרים שבעוד כארבע שנים יהיה חוסר של 200,000 מורים. היום בכל מערכת החינוך יש כ-190,000 מורים, כך שזה קצת לא הגיוני, כי המערכת לא תימחק. חשוב לומר את זה.אני רק אקריא את הנתונים שקיימים, ואחר כך אני אסביר מה אנחנו עושים בנושא החשוב שאת מעלה. למעשה, מה שאומר הלמ""ס בדוח שלו, כשנכנסים פנימה ולא נשארים בכותרות שפורסמו: על פי התחזית, עד לשנת 2026 הביקוש הצפוי למורים יגיע לכ-214,000 מורים, ולכן הצפי לתוספת הוא של כ-24,000 מורים לעומת שנת 2021. זאת אומרת, 214,000 המורים שהוא מציין זה מה שיהיה צריך ביחס למה שיש היום, והדלתא של זה היא 24,000 מורים. גם זה סיפור, אבל בזה אנחנו מטפלים.בעניין של שכר המורים – נפתח הסכם השכר, וברור לכולם שהסכם השכר הפעם לא יכול להיראות כמו שום הסכם שהיה בעבר. זה יהיה חייב להיות מלווה בתוספות משמעותיות, קודם כול למורים מתחילים, כדי שיהיה אפשר לגייס מורים חדשים, איכותיים וטובים למערכת, שירצו לבוא ולהיות בה, וגם למורים ותיקים, כדי שלא יצא מצב שמורים ותיקים פשוט עוזבים את המערכת, אחרי שגם מושקעים בהם הרבה מאוד משאבים ויש להם הרבה מאוד ניסיון והם כבר עוברים תהליכים, ובגלל שהשכר שלהם הוא לא מכבד ולא ראוי אז הם פשוט עוזבים למקומות אחרים.זה באמת אתגר, זו משימה מאוד גדולה, ואנחנו פועלים גם בהיבט של הסכם השכר. אבל גם צריך להגיד ביושר שהנושא של מעמד המורים במדינת ישראל והשחיקה שיש להם היא לא רק השכר, זה גם הגיבוי למורים שהלך ונשחק. אנחנו רואים שהמערכת לא מקבלת את הגיבוי שהיא צריכה, אנחנו רואים את הזלזול שמגיע מכל מיני מקומות בחברה הישראלית, אנחנו מדברים על כך שהמערכת לא מתקדמת. רק ביום שני הייתי כאן והסברתי כמה מערכת החינוך צריכה להתקדם, כמה צריך לאפשר להם לקיים חדשנות, ליזום, ליצור, להגשים את החלום החינוכי שלהם. הם באים למכללות להוראה, לומדים במרחבים חדשניים, לומדים פדגוגיות חדשניות, מגיעים לתוך הכיתה – וזה החלום ושברו. כי המערכת, בגלל מה שמשרד החינוך הכתיב, לא בגלל המורים, תקועה עוד הרבה מאוד שנים אחורה, ורק איפה שאפשר להכניס את כל החדשנות והשינויים אז המורים באמת עושים את זה.אז זה הרבה מאוד מרכיבים שצריכים לשנות במערכת כדי שמורים יוכלו וירצו להיות חלק ממנה, והשכר כמובן הוא מרכיב מאוד משמעותי. אנחנו ממש בימים האלה נמצאים בעיצומו של הסכם שכר ושל דיונים מאוד אינטנסיביים.",134. מחסור משמעותי במורים,
,,גילה גמליאל,הליכוד,,"אני רוצה לחדד את השאלה. אני דווקא חושבת שהלמ""ס אכן צודק במדדים שלו וחסרים 200,000 מורים, מכיוון שלא הגיוני שבכיתות לימוד לומדים 40 תלמידים. בראייה נכוחה לראות את הסוגיה כמה תלמידים צריכים להיות בכיתה, שזה מקסימום 20, אז באמת חסרים 200,000 מורים, והלוואי שזה יהיה החזון של משרד החינוך, איך שהוא רואה את התיקון בתוכנית חומש או בתוכנית עשור על איך אנחנו רוצים לראות שזה צריך להיות.אז לגבי הנתון, צריך להסתכל על זה בצורה כזאת – – –",134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"טוב, זה הכול עניין של השקפה, של איך את מנתחת את זה, אבל אני אתייחס גם לזה.",134. מחסור משמעותי במורים,
,,גילה גמליאל,הליכוד,,"נכון. דבר שני, לגבי 24,000 מורים, אם המשרד ברשותך מוביל באמת את ההזדמנות שבאותו מחסור במורים לגייס את המורים והמורות הטובים ביותר למערכת על מנת לאפשר באמת עבור ילדי ישראל את הפלטפורמות הנכונות לחינוך ראוי, ושכל ילד במדינת ישראל יצליח לממש את הפוטנציאל שבו – לכן אני חושבת שהגיע הזמן שממשלת ישראל תוביל איזה חזון בכלל: מה התפקיד של בית ספר עבור תלמידים? מה אנחנו רוצים לתת בעבורם למימוש הפוטנציאל שלהם? איך אנחנו רוצים לראות את המערכת נותנת את המענה לכל ילד וילדה? ובתוך זה, לגייס – כמו שאנחנו יודעים בצבא לגייס את הטייסים הטובים ביותר – את המורים והמורות הטובים ביותר עבור התלמידים. זה אתגר לא פשוט שאפשר לעמוד בו.כאן באמת, עברה שנה – את רואה, לא הצקתי לך במהלך השנה האחרונה, אבל עברה שנה וכעבור שנה נמצאים כבר בנבכי התפקיד. איך את רואה באמת את החזון הזה ממומש לעתיד לבוא?",134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"אז העלית פה המון המון סוגיות שהן כולן חשובות ורלוונטיות. אני אנסה לפרק את זה ולהתייחס לכולן. לא כולן קשורות לשכר המורים, אבל הן כן קשורות בעצם ליכולת שלנו לגייס מורים טובים שירצו לבוא ולהיות חלק מתוך המערכת.לגבי העניין של להסתכל על 200,000 המורים כי אנחנו רוצים לצמצם את מספר ילדים בכיתה – מספר הילדים בכיתה, קודם כול, הוא כבר מזמן לא 40 תלמידים ועומד על 34. לא שזאת הבשורה הגדולה, אבל אנחנו כבר לא במקום של 40 תלמידים. אני חושבת שבכלל צריך לשנות את שיטת ההוראה והלמידה, וזה בעצמו מפצה על מספר התלמידים בכיתה, אבל אני שמה את זה בצד. צריך לשאוף לצמצום מספר ילדים בכיתה. צריך לזכור שזה לא רק עניין של כוח אדם, זה גם עניין של תשתיות, והיום, כשאנחנו מדברות, יש לנו מחסור של כ-17,000 כיתות במדינת ישראל.",134. מחסור משמעותי במורים,
,,גילה גמליאל,הליכוד,,"איך פותרים את זה, אבל? כבוד השרה, איך פותרים את זה?",134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר","חברת הכנסת גילה גמליאל, אנחנו כבר בשאלה נוספת.",134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"לא משנה, אני אענה.",134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר",יש עוד חברי כנסת שרוצים לשאול שאלה.,134. מחסור משמעותי במורים,
,,גילה גמליאל,הליכוד,,"אין בעיה. כבוד היושב-ראש, על מנת שבאמת נקבל תשובות – אז הבעיה ידועה, אני רוצה לשמוע את הפתרונות.",134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"אבל אם את תאפשרי, חברת הנכנסת גמליאל, שאני אדבר ברצף, אז אנחנו גם לא – – –",134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר","אין כרגע שאלות. השרה משיבה על השאילתה. שאלת שתי שאלות, שאלות ארוכות. שמענו – – –",134. מחסור משמעותי במורים,
,,גילה גמליאל,הליכוד,,"אולי תגן על הכנסת פעם אחת, כבוד היושב-ראש?",134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"חבל על הזמן. אני אענה צ'יק-צ'ק, הכול בסדר.",134. מחסור משמעותי במורים,
,,גילה גמליאל,הליכוד,,"באמת, זה כבר די מוגזם, מה שקורה כאן. אתה כרגע לא בוועדת הכספים או במקום אחר.",134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר",תודה.,134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"הכול בסדר.מה שאני מנסה לומר זה שכשאנחנו מדברים על מחסור של 17,000 כיתות וכשאנחנו מדברים על מחסור של כל כך הרבה מורים, לבוא ולומר לך שבעוד שנתיים אנחנו נוכל לצמצם את מספר הילדים בכיתה – את מראש יכולה לדעת שאני לא דוברת אמת, אוקיי? לכן חשוב שאנחנו נבין את המציאות שאנחנו נמצאים בה. זה נכון שבתוכנית שהיא רב-שנתית צריך להסתכל גם על זה, אבל בואי נראה, עד שנגיע למקום הזה, מה אנחנו צריכים לעשות כצעדים מיידיים בתוך מערכת החינוך כדי לשמור על כוח האדם שנמצא לנו היום וכדי לגייס כבר עכשיו כוח הוראה איכותי, טוב, כזה שרוצה לבוא ולתת מעצמו ולתרום ולהעלות את המערכת לגבהים אחרים.זה נוגע באמת לחדשנות, זה נוגע לתוכניות לימודים חדשות ואחרות וזה נוגע לאפשרות של אוטונומיה למנהלים ומורים בתוך מערכת החינוך – מה שלא היה להם עד היום; הם פשוט עשו את מה שמשרד החינוך הכתיב. משרד החינוך, במקום להיות רגולטור, היה גם המעסיק, גם המפעיל, גם המבצע, זאת אומרת, עושה את הכול. את זה אנחנו מנסים לשנות ולבזר כמה שיותר סמכויות לשטח, כדי שבאמת מי שנמצא שם יוכל לעסוק בעשייה החינוכית ולא בכל הדברים האחרים שהם שנדרשו ממנו עד היום.אז שכר המורים – נלחמים עכשיו בהסכם השכר; הנושא של בנייה – אנחנו נמצאים בשיח כדי לתת אינטנסיביות של בנייה ולפתוח מחדש את תוכנית החומש, כי ברור לכולם שהיא לא תיתן מענה והיא לא תצמצם את הפערים שקיימים היום בתוך המערכת; להכניס חדשנות למערכת החינוך, פשוט לקדם אותה ולשחרר אותה מכל הכבלים שהיו בעבר ושמשום מה לא הצליחו לפרום אותם.",134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר",תודה רבה.,134. מחסור משמעותי במורים,
