knesset,session,speaker,party,role,text,subject,sub_subject
,,מיקי לוי,,"היו""ר","תודה רבה. השרה מרב מיכאלי, בבקשה. בבקשה, כבוד השרה.",139. מאגר ביומטרי רשות האוכלוסין,
,,מרב מיכאלי,,שרת התחבורה והבטיחות בדרכים,תודה.,139. מאגר ביומטרי רשות האוכלוסין,
,,מיקי לוי,,"היו""ר","חבר הכנסת גינזבורג, סכנת המוות בכביש 4, בבקשה.",140. סכנת המוות בכביש הערבה,
,,איתן גינזבורג,כחול לבן,,"תודה רבה, אדוני היושב-ראש. גברתי השרה, בכביש הערבה נהרגו מעל 80 בני אדם בשני העשורים האחרונים, מהם ארבעה בסוף השבוע האחרון, למגינת לב כולנו. חרף ההבטחות, תשתיות הכביש לא שודרגו. רצוני לשאול:1. מהן תוכניות המשרד לשדרוג הכביש?2. מה התקציב לשדרוג והאם יצאו מכרזים?3. מה לוחות הזמנים לתחילת ולסיום העבודות? תודה.",140. סכנת המוות בכביש הערבה,
,,מיקי לוי,,"היו""ר","תודה רבה. אני מבקש שנייה אחת. יש כאן שלוש שאילתות שהן דומות במהותן. כדי לחסוך וכדי שלא תחזרי על אותם דברים, יש שאילתה דחופה נוספת, של חבר הכנסת סעדי, ואחריו – אזולאי. כולן בנושא כביש 90, ולכן איחדתי אותן.",140. סכנת המוות בכביש הערבה,
,,מרב מיכאלי,,שרת התחבורה והבטיחות בדרכים,תודה רבה.,143. ארבעה הרוגים בתאונה הקטלנית בכביש 90,
,,אוסאמה סעדי,הרשימה המשותפת,,"כבוד היושב-ראש, כבוד השרה, ביום שבת ארבעה בני אדם נהרגו ושלושה נפצעו בתאונה קטלנית בין שני כלי רכב בכביש 90. מפאת כבודם של הנפטרים אני מציין את שמותיהם: עומר עביד, בן 65, נכדיו נור, בת 13, ודאוד, בן 4, ומאיה קדוש, בת 38 מבאר שבע. יהי זכרם ברוך, אללה ירחמהם. שלושה מההרוגים הם בני משפחה אחת, כאמור, מירושלים המזרחית.ברצוני לשאול, כבוד השרה:מדוע לא יורחב כביש 90 וישודרג במטרה לשים סוף לקטל בכביש מוות זה ובכלל?",143. ארבעה הרוגים בתאונה הקטלנית בכביש 90,
,,מיקי לוי,,"היו""ר","תודה רבה. חבר הכנסת אזולאי, בבקשה.",144. מסוכנות כביש 90,
,,ינון אזולאי,"ש""ס",,"תודה, אדוני היושב-ראש. גברתי השרה, במוצ""ש התרחשה תאונת דרכים ובה נהרגו ארבעה בני אדם. ב-20 השנים האחרונות נרשמו למעלה מ-80 הרוגים בכביש הזה. אין שבוע שאין שם פצועים קשה ואין שבוע שאין הליקופטרים על הכביש שמחלצים אנשים.רצוני לשאול:1. מדוע לא סוללים כביש עם ארבעה מסלולים, שני נתיבים לכל כיוון, עם גדר הפרדה בין הנתיבים?2. האם בכוונת המשרד להרחיב את הכביש והאם יש מימון לכך?ומשהו שלא בהמשך השאילתה – אצטרף גם אני לניחומים למשפחות האבלות על יקיריהן.",144. מסוכנות כביש 90,
,,מיקי לוי,,"היו""ר",תודה רבה. בבקשה.,144. מסוכנות כביש 90,
,,מרב מיכאלי,,שרת התחבורה והבטיחות בדרכים,"תודה, אדוני. אז קודם כול, אני רוצה לשלוח ניחומים עמוקים למשפחות, ספציפית על התאונה המחרידה שראינו בסוף השבוע, אבל בכלל לכל המשפחות השכולות מתאונות הדרכים שאנחנו נאבקות ונאבקים בהן. ואני חייבת להגיד לכם, ואמרתי את זה גם כאן מעל הדוכן יותר מפעם אחת: הכבישים המסוכנים הם בראש התיעדוף של קבלת החלטות, זאת אומרת, הקריטריונים שלפיהם אנחנו מקבלות ומקבלים החלטות באילו כבישים להשקיע, ולצערי אין מספיק כסף בשביל לטפל בכל הכבישים שלנו כמו שראוי היה לנו לטפל בהם. אבל הכבישים המסוכנים, וספציפית כביש 90 – אני הודעתי כבר לפני חודש שהמקטע מצומת קטורה, מקטע של 20 קילומטר, הוא כבר מתוקצב, הוא כבר בעיצומו של התכנון המפורט הסופי, ובאוגוסט יצא מכרז בתקציב של 300 מיליון שקלים לשדרוג, הרחבה, כל מה שצריך לקטע הזה.אחרי התאונה המחרידה שהייתה בשבת, עשיתי דיון חירום ביום שני בבוקר במשרדי. השתתפו בו כל הגורמים – לא רק משרד התחבורה אלא משטרת התנועה, הרשות הלאומית לבטיחות בדרכים וגם משרד האוצר – והחלטנו על תוכנית שהיא מדורגת, שכן החלק של הכביש המכונה כביש הערבה הוא חלק של 120 ק""מ, ועלות ההרחבה שלו היא 2 מיליארד שקלים.אבל חשוב יותר מזה, חבר הכנסת גינזבורג, חבר הכנסת אזולאי וחבר הכנסת סעדי, חשוב יותר להבין שאי-אפשר ואין דרך לקחת את כל 120 הקילומטרים האלה ולהרחיב אותם בבת אחת. אם אתה מייצר בעצם אתר בנייה של 120 ק""מ, אתה יוצר מצב מסוכן עוד יותר מהמצב כרגע. ולכן, החלטנו על תוכנית לטווח מיידי, טווח בינוני וטווח ארוך, ולשמחתי, שר האוצר ואני הכרזנו אתמול על החלטה כן להיכנס לתוכנית הרב-שנתית של תקצוב כל 2 המיליארד האלה במתווה שנפרסם אותו בהקדם לפי שנים להרחבת כל החלק הזה של הכביש, כל 120 הקילומטר, אבל גם בטווח הביניים אנחנו נעשה דברים כמו נתיבי עקיפה, כמו מפרצי עצירה, כמו תוספות של תאורה, וכן תוספת של אכיפה.אני הטלתי על יושב-ראש הרשות הלאומית לבטיחות בדרכים לשבת עם כל הגורמים כדי להביא את הפרטים של הדבר הזה, לא לדבר רק בעקרונות, ועד שלושה שבועות הוא צריך להציג לי את התוכנית הספציפית הזאת, ואני אשמח לשתף אתכם בה כשהיא תהיה.אבל לסיכום צריך להגיד שכביש 90 סוף-סוף הולך לקבל את הטיפול שמגיע לו. אני אגיד שחוץ מכבישים מסוכנים, אני שמתי בראש סדר העדיפויות שלנו את הגליל והנגב, הערבה והגולן. המצב של כביש 90 הוא עוד אחת מהעדויות לאופן שבו המקומות האלה הוזנחו כל כך הרבה שנים. יש כבר, כאמור, מקטע ראשון שיוצא למכרז ב-300 מיליון שקל באוגוסט. התכנון שלו כבר – התכנון סופי, צריך להגיד, לא התכנון הראשוני, התכנון הסופי הוא כבר בהליכים מאוד מתקדמים, לכן אפשר יהיה באוגוסט להוציא את המכרז, והשאר – תוך שלושה שבועות אנחנו ניתן את התוכנית המלאה להשלמת שדרוגו של הכביש.",144. מסוכנות כביש 90,
,,מיקי לוי,,"היו""ר","תודה רבה. רגע, יש כמה שאלות המשך ואני רוצה לרכז את כל השאלות. יש שאלת המשך לשואלים. חבר הכנסת גינזבורג, בבקשה.",144. מסוכנות כביש 90,
,,איתן גינזבורג,כחול לבן,,"תודה, גברתי השרה. המידע שהעלית עכשיו הוא מאוד מאוד חשוב. בהמשך לתשובתך, לצערנו לא קיבלנו פירוט על המתווה, על לוחות הזמנים כפי שביקשתי, ואם יצאו מכרזים. הבנו שיצא מכרז רק למקטע של 20 הקילומטרים. מתי העתידיים? האם יש תכנון מפורט או תכנון כלשהו לשאר המקטעים? אני מבין ש-120 קילומטר זה מורכב יותר, אבל האם יש מעבר ל-120 ק""מ האלה עוד תוכניות קיימות, מפורטות, אם בכלל? ומתי המכרזים הללו אמורים לצאת? ומה כולל השדרוג – האם זה כולל תאורה? האם זה כולל הרחבה? האם זו הפרדה? האם בינתיים, עד אז, תוסיפו גם, למשל, תמרורים או דברים אחרים כאלה?",144. מסוכנות כביש 90,
,,מרב מיכאלי,,שרת התחבורה והבטיחות בדרכים,"אדוני, אתה רוצה שאלה נוספת לכל השואלים קודם?",144. מסוכנות כביש 90,
,,מיקי לוי,,"היו""ר","הוא – זכותו, כי הוא שואל השאילתה, ואחר כך שאלות נוספות את כולם יחד.",144. מסוכנות כביש 90,
,,מרב מיכאלי,,שרת התחבורה והבטיחות בדרכים,"הבנתי. בסדר גמור. אז חבר הכנסת גינזבורג, כפי שציינתי, משום שאי-אפשר לעשות את כל ה-120 ביחד בלאו הכי – – –",144. מסוכנות כביש 90,
