knesset,session,speaker,party,role,text,subject,sub_subject
,,פטין מולא,הליכוד,,בדיוק.,"הצעת חוק המועצה להשכלה גבוהה (תיקון – ביטול חובת דרישות מבחני כניסה וציון פסיכומטרי), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,קריאה,,,- - -,"הצעת חוק המועצה להשכלה גבוהה (תיקון – ביטול חובת דרישות מבחני כניסה וציון פסיכומטרי), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,פטין מולא,הליכוד,,איך?,"הצעת חוק המועצה להשכלה גבוהה (תיקון – ביטול חובת דרישות מבחני כניסה וציון פסיכומטרי), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,קריאה,,,נדון בה - - -,"הצעת חוק המועצה להשכלה גבוהה (תיקון – ביטול חובת דרישות מבחני כניסה וציון פסיכומטרי), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,פטין מולא,הליכוד,,מה נדון? אין מה לדון בזה.,"הצעת חוק המועצה להשכלה גבוהה (תיקון – ביטול חובת דרישות מבחני כניסה וציון פסיכומטרי), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,קריאה,,,אל תאמין להם.,"הצעת חוק המועצה להשכלה גבוהה (תיקון – ביטול חובת דרישות מבחני כניסה וציון פסיכומטרי), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,פטין מולא,הליכוד,,"לא, אני לא מאמין להם, כי בכל הצעות החוק שאנחנו מגישים, שאני מגיש – אני מקבל דחייה בוועדת השרים, משום מה. אני לא מבין. למה את אותה הצעת חוק של חברי כנסת מהקואליציה כן קיבלו, ולא צירפו אותה? אל תגיד לי ככה, בראש. אני אומר לך, זה אמת וזה בדוק. אתה יכול לבדוק. אתה יכול לבדוק את זה לעומק, ולהבין שלא שהצעת החוק הזאת כרוכה בכסף. הצעת החוק הזאת באה להסיר חסם בפני סטודנטים שרוצים ללמוד באוניברסיטה ולרכוש מקצוע. מבחן ההכנסה הוא הבעייתי. אל תגיד שהמועצה להשכלה גבוהה לא מסכימה. בוא נקים ועדה, אחרי שנעביר אותו בטרומית, נבחן את כל הטענות שלם, גם את הטענות שלנו, ונביא כמה שיותר מהר את הצעת החוק הזו למליאה בקריאה שנייה ושלישית.אני רוצה להגיד כמה מילים בערבית, חבריי חברי הכנסת. (אומר דברים בשפה הערבית, להלן תרגומם: החוק הזה מאוד חשוב – למגזר הערבי וגם למגזר היהודי. לא רק למגזר הערבי תהיה האפשרות לקבל ויתור או הנחות. היום יש לנו את החרדים, את הדתיים, את הדרוזים, את המוסלמים, את הנוצרים, את המרוקאים, את האתיופים – החוק הזה בא לטובת כל תושב חלש במדינה הזו. ואנחנו כאן, חברי הכנסת מהמגזר הדרוזי והערבי, הנוצרי והבדואי, כדי לעזור לתושבים שצריכים אותנו. ומכאן אני קורא לאחי מופיד מרעי: מופיד, אתה בעצמך אמרת לי שהחוק הזה מאוד חשוב למגזר הדרוזי והערבי והיהודי; עלי סלאלחה, אבו הישאם עלי סלאלחה, מנהל בית ספר בבית ג'ן, אני מקווה – המורה עלי סלאלחה, אני קורא לך מכאן שתצביע איתנו בחוק הזה. תודה ובהצלחה.)","הצעת חוק המועצה להשכלה גבוהה (תיקון – ביטול חובת דרישות מבחני כניסה וציון פסיכומטרי), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,איתן גינזבורג,,"היו""ר","תודה רבה, חבר הכנסת מולא.","הצעת חוק המועצה להשכלה גבוהה (תיקון – ביטול חובת דרישות מבחני כניסה וציון פסיכומטרי), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,פטין מולא,הליכוד,,"(אומר דברים בשפה הערבית, להלן תרגומם:)","הצעת חוק המועצה להשכלה גבוהה (תיקון – ביטול חובת דרישות מבחני כניסה וציון פסיכומטרי), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,איתן גינזבורג,,"היו""ר","תודה רבה לחבר הכנסת מולא.חברי הכנסת, אנחנו עוברים להצבעה. על פי בקשת 20 חברי כנסת, ההצבעה תהיה הצבעה שמית. מזכיר הכנסת, אנא קרא בשמות חברי הכנסת. בבקשה.","הצעת חוק המועצה להשכלה גבוהה (תיקון – ביטול חובת דרישות מבחני כניסה וציון פסיכומטרי), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,דן מרזוק,,מזכיר הכנסת,(קורא בשמות חברי הכנסת)משה אבוטבול		–   בעדסמי אבו שחאדה		–   בעדאלי אבידר		–   אינו נוכחיולי יואל אדלשטיין	–   בעדאמיר אוחנה		–   בעדניר אורבך		–   אינו נוכחינון אזולאי		–   בעדישראל אייכלר		–   בעדדוד אמסלם		–   בעדאופיר אקוניס		–   בעדמשה ארבל		–   בעדיעקב אשר		–   בעדזאב בנימין בגין		–   נגדאוריאל בוסו		–   בעדענבר בזק		–   נגדחיים ביטון		–   בעדמיכאל מרדכי ביטון	–   אינו נוכחדוד ביטן			–   בעדולדימיר בליאק		–   נגדמירב בן ארי		–   אינה נוכחתרם בן ברק		–   נגדאיתמר בן גביר		–   בעדיואב בן צור		–   בעדנפתלי בנט		–   נגדאלינה ברדץ' יאלוב	–   נגדקרן ברק			–   בעדניר ברקת		–   אינו נוכחיאיר גולן			–   נגדמאי גולן			–   בעדאיתן גינזבורג		–   נגדיואב גלנט		–   בעדגילה גמליאל		–   בעדמאזן גנאים		–   נגדבנימין גנץ		–   נגדמשה גפני		–   בעדסימון דוידסון		–   נגדאבי דיכטר		–   בעדגלית דיסטל אטבריאן	–   אינה נוכחתצבי האוזר		–   נגדצחי הנגבי		–   אינו נוכחשרן מרים השכל		–   נגדמיכל וולדיגר		–   בעדרות וסרמן לנדה		–   נגדמכלוף מיקי זוהר		–   בעדאימאן ח'טיב יאסין	–   נגדווליד טאהא		–   אינו נוכחבועז טופורובסקי		–   נגדמשה טור פז		–   נגדאחמד טיבי		–   בעדיוסף טייב		–   בעדאלון טל			–   נגדדסטה גדי יברקן		–   בעדמאיר יצחק הלוי		–   נגדאלי כהן			–   בעדמאיר כהן		–   נגדמתן כהנא		–   נגדעופר כסיף		–   בעדאופיר כץ		–   בעדחיים כץ			–   אינו נוכחישראל כץ		–   בעדרון כץ			–   נגדיוראי להב הרצנו		–   נגדמיקי לוי			–   נגדאורלי לוי אבקסיס	–   בעדיריב לוין			–   בעדנעמה לזימי		–   נגדיעקב ליצמן		–   בעדגבי לסקי		–   נגדיאיר לפיד		–   נגדלימור מגן תלם		–   נגדאמילי חיה מואטי		–   אינה נוכחתפטין מולא		–   בעדטטיאנה מזרסקי		–   נגדמרב מיכאלי		–   נגדיוליה מלינובסקי		–   נגדמיכאל מלכיאלי		–   בעדאבי מעוז		–   בעדאורי מקלב		–   בעדאבתיסאם מראענה	–   נגדיעקב מרגי		–   בעדמופיד מרעי		–   נגדבנימין נתניהו		–   בעדיואב סגלוביץ'		–   נגדיבגני סובה		–   נגדאופיר סופר		–   בעדאורית מלכה סטרוק	–   אינה נוכחתעידית סילמן		–   אינה נוכחתעלי סלאלחה		–   נגדבצלאל סמוטריץ'		–   בעדאוסאמה סעדי		–   בעדמנסור עבאס		–   נגדאיימן עודה		–   בעדחוה אתי עטייה		–   בעדיצחק פינדרוס		–   בעדשירלי פינטו קדוש	–   נגדמאיר פרוש		–   בעדיסמין פרידמן		–   נגדאביר קארה		–   נגדאלכס קושניר		–   נגדיואב קיש		–   בעדגלעד קריב		–   נגדשלמה קרעי		–   בעדמירי מרים רגב		–   בעדמיכל רוזין		–   נגדשמחה רוטמן		–   אינו נוכחיעל רון בן משה		–   נגדמוסי רז			–   נגדאפרת רייטן מרום	–   נגדג'ידא רינאוי זועבי	–   נגדיפעת שאשא ביטון	–   נגדאלון שוסטר		–   נגדיובל שטייניץ		–   בעדקטי קטרין שטרית	–   בעדאלעזר שטרן		–   נגדיוסף שיין		–   נגדעמיחי שיקלי		–   אינו נוכחמיכל שיר סגמן		–   נגדרם שפע			–   נגדנירה שפק		–   נגדעאידה תומא סלימאן	–   אינה נוכחת,"הצעת חוק המועצה להשכלה גבוהה (תיקון – ביטול חובת דרישות מבחני כניסה וציון פסיכומטרי), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,דן מרזוק,,מזכיר הכנסת,נא לקרוא בשמות חברי הכנסת שלא הצביעו.(קורא בשמות חברי הכנסת)אלי אבידר		–   אינו נוכחניר אורבך		–   אינו נוכחמיכאל מרדכי ביטון	–   אינו נוכחמירב בן ארי		–   אינה נוכחתניר ברקת		–   בעדגלית דיסטל אטבריאן	–   בעדצחי הנגבי		–   אינו נוכחווליד טאהא		–   נגדחיים כץ			–   אינו נוכחאמילי חיה מואטי		–   נגדאורית מלכה סטרוק	–   בעדעידית סילמן		–   אינה נוכחתשמחה רוטמן		–   בעדעמיחי שיקלי		–   אינו נוכחעאידה תומא סלימאן	–   בעד,"הצעת חוק המועצה להשכלה גבוהה (תיקון – ביטול חובת דרישות מבחני כניסה וציון פסיכומטרי), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,איתן גינזבורג,,"היו""ר","האם יש מישהו מחברי כנסת שלא הצביע? אין. אם כך, ההצבעה הסתיימה. נא למנות את הקולות, בבקשה.","הצעת חוק המועצה להשכלה גבוהה (תיקון – ביטול חובת דרישות מבחני כניסה וציון פסיכומטרי), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,קריאה,,,,"הצעת חוק המועצה להשכלה גבוהה (תיקון – ביטול חובת דרישות מבחני כניסה וציון פסיכומטרי), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
