knesset,session,speaker,party,role,text,subject,sub_subject
,,יעקב מרגי,"ש""ס",,"בנחת נשמעים, ננסה. אדוני היושב-ראש, חבריי חברי הכנסת, אני מבקש לנמק את הצעת האי-אמון בשל העובדות הבאות, המדירות שינה מעיניי ומעיני רבים, בהבנה מוחלטת כי חבורה לא אחראית יושבת באופן זמני על הגה השלטון. חוסר הבנתם בכלכלה, בסוגיות חברתיות, חוסר השליטה על תהליכים לאומיים ובין-לאומיים המתרחשים בעת הזו הביאו אותנו עד הלום.אדוני היושב-ראש, יוקר המחיה – הממשלה ושר האוצר עם תחילת כהונתם נקטו כמה צעדים כלכליים בלתי אחראיים, צעדים שהדגישו עד כמה הם אינם מבינים בנושאי כלכלה. כל כלכלן מתחיל יודע כי העלאת מיסים וגזרות כלכליות מאיצים תהליכים אינפלציוניים והתייקרויות בלתי נשלטות. אפשר לתרץ זאת במצב הכלכלי בעולם ובהתייקרויות העולמיות, אך מי שמבין יודע לנטר את ההשפעות הגלובליות אל מול מה שקורה במשק הישראלי. יוקר המחיה בשנה האחרונה נמצא בעלייה מתמדת, אולם נראה כי מתחילת השנה הנוכחית הוא שובר שיאים מיום ליום. והקשה מכול – אין מי שיודע לאן זה עוד יתגלגל. הממשלה נמצאת שנה שלמה בסחרור כלכלי, ולא נקטה אפילו לא צעד מרסן אחד. מקבלי ההחלטות מציגים מצג שווא ומאחזים את עיני הציבור בשל הנתונים החיוביים המוצגים בהשוואה למדינות העולם, החל מדירוג אשראי גבוה, אחוזי אבטלה נמוכים ועוד, אבל אינם מסוגלים לציין את העובדה כי נתונים אלו הינם אדי הדלק האחרונים של המדיניות הכלכלית שהייתה בעשור האחרון, והרזרבות שהם כל כך מתגאים בהן באו הרבה הרבה בזכות אותה מדיניות כלכלית ומיסים שהוטלו על הציבור.כל אלו אינם מצליחים לטשטש את האמת הכואבת: רוב אוכלוסיית ישראל, ובפרט מעמד הביניים והעשירונים הנמוכים, אף אם אשר שני בני הזוג יוצאים לעבודתם מדי יום, מתקיימים בקושי וחיים מן היד לפה – מה שנקרא, לא סוגרים את החודש – וכמעט כל משפחה חמישית נמצאת מתחת לקו העוני. מאות אלפי משפחות מתמודדות עם יוקר מחיה מאמיר, ואין להן את האפשרות לחיות בכבוד ולספק לילדיהן את מה שהם צריכים כדי להתפתח. מחירי הדירות עולים בכל חודש – רק בשנה האחרונה לבד ניכרת עלייה של 11.3% במחירי השכירות בישראל. מחירי המזון עולים בכל חודש – רק בחודש אפריל האחרון התוודעו אזרחי ישראל לעליית המחירים של פירות וירקות, מוצרי בשר ועופות, מוצרי חלב, ואף של מוצרי צריכה ביתיים. מחיר הדלק שבר שיא של תשע שנים, והוא עומד היום על 7.77 ש""ח לליטר בשירות עצמי. והרי ידוע כי כל התייקרות של מחירי הדלקים גוררת אחריה התייקרויות נוספות, והסוף לא נראה באופק.החמור מכול הוא כי ממשלת ישראל מנותקת ואינה מודעת לנתונים העגומים הללו. היטיב להגדיר זאת השר לשעבר מאיר שטרית במאמר דעה שפרסם בתחילת החודש – קראתי אותו, הוא מגדיר כך: ""הטיפול הממשלתי ביוקר המחיה באמצעות רפורמות שונות והורדת מכסים – – – יבואו לידי ביטוי"", אם יבואו, ""רק בעוד זמן מה, ולא ברור אם ההקלות יגיעו לכיסן של האוכלוסיות החלשות או ישירות לכיסם של היבואנים והמונופולים הרבים"". והוא ממשיך: ""טיפול הממשלה רחוק מלתת תשובה אמיתית לאוכלוסיות העניות ולא מצליח להתמודד עם הבעיה"". די אם אציג בפני החברים את התנהלות שרת התחבורה בכל הקשור לרפורמת התשלומים בתחבורה הציבורית.אדוני שר החקלאות, יש ויכוח קשה על הרפורמה שאתה מוביל בחקלאות, אבל לפחות יש הידברות, לפחות יש שיג ושיח. אותה שרת תחבורה מתגאה מתחת לכל עץ רענן, בדרך זחוחה, המעידה על ניתוק מוחלט מכל אוכלוסיות הפריפריה והשכבות החלשות. צדיק אחד בסדום, ידידי יו""ר ועדת הכלכלה חבר הכנסת מיכאל ביטון, מבקש, ובצדק, מתוקף תפקידו, לפקח על ביצוע הרפורמה על מנת שתוצג באופן הנדרש בוועדה לצורך התאמה וביצוע שינויים, אם יש צורך, אולם הוא נתקל בחומה זחוחה ואטומה של השרה, אשר אינה מוכנה לשמוע את זעקת המוחלשים, וכל מגמתה הינה להיטיב לחלקת האדמה שבה היא מתגוררת יחד עם הקליקה הנכונה, כנראה, שאליה היא משויכת. היא שוכחת את עובדת היותה שרה של כלל החברה בישראל, לרבות האוכלוסיות המוחלשות והפריפריאליות. הן לא הפכו לאוכלוסיות לא לגיטימיות.ברי לי כי מייסדי מפלגת העבודה ההיסטורית מתהפכים כעת בקברם על אטימותה של העומדת בראש המפלגה הנושאת את שמם ומחללת את ערכי החמלה והסוציאליזם אשר הובילו להקמתה. זוהי עדות אופי לניתוק כלל משרדי הממשלה מן הרוב בישראל: ממשלה המקיימת דיונים תיאורטיים בחדרים סגורים, תוך התעלמות מוחלטת מהפרקטיקה המיוסרת של החברה בישראל הנאנקת תחת עול כלכלי כבד, וזאת בניסיון לשרוד את היום-יום.רבותיי, אם לא הייתי קורא את זה לא הייתי מאמין. סגן הרמטכ""ל לשעבר סגן השר יאיר גולן משדר את הניתוק המהותי והמשמעותי של הממשלה הזאת, כשהעז הבוקר להתבטא בריאיון ברדיו קול ברמה: ""המדינה עלולה לקרוס אם נתניהו יעלה; האליטה והרוב המתון יעזבו בהדרגה את המדינה"". ואני שואל: יאיר גולן, סגן השר, האומנם? עד כדי כך אינך מסוגל להכיל קבוצות שונות? זו הדמוקרטיה של מרצ? הזהו הליברליזם? ואיני יכול שלא להתייחס למחול השדים שמנסים לעורר ולהוציא מן הבקבוק חלק מכתבי השמאל, שופרי המהפכה, דוגמת בן כספית ושוקן שותפו. אני מצטט: ""לו ישיג נתניהו 61 מנדטים, יהיה זה מרחץ דמים של חלק ניכר מהערכים הדמוקרטיים שעל בסיסם קמה ישראל"". שומו שמיים.ואני תוהה: האם זו חרדה אמיתית, או שמא מלכתחילה הדמוקרטיה לדידכם הינה רק מס שפתיים? האם רצונם של יותר מ-60% מן העם אינו לגיטימי כאשר מדובר באשכנזים ימנים? במזרחים? בדתיים? במסורתיים? אותו רוב ציוני דומם – כן, לאחרונה משתמשים במושג הזה, אותו ""רוב ציוני דומם"" – עד כדי כך שחרדה זו הביאה את ראש הממשלה בנט לפרסם איגרת חרדה. ואני שואל את ראש הממשלה: כמי שקרא את הפתיח של איגרת החרדה שהפצת, האם אתה באמת סבור כי אנו לפני פיצול של החברה הישראלית בדומה לטרום תקופת פיצול ממלכת יהודה וישראל? באמת? באמת אתה כתבת זאת? ואני מגיע למסקנה כי כל החרדה נובעת מכך שאינכם מסוגלים לקבל ולהכיל ציבורים אחרים. אינכם מסוגלים לקבל ולהכיל את החלטת הרוב של יותר מ-60% מן העם בישראל, המבקשים – מה לעשות – ממשלה אחרת. לצורך חיזוק התיאוריה אתם מגייסים כמה אמירות של חברי הכנסת מהאופוזיציה, תוך התעלמות מוחלטת מאמירות בוטות, פוגעניות, דורסות, פוגעות בכל הקדוש לחלק מהאוכלוסיות, מפי כמה מחברי הכנסת ושרים בתוך הקואליציה שבראשותך, אדוני ראש הממשלה, אבל כנראה זה לא נורא כשזה מושמע מפי מי שמחזיק מעצמו.אדוני ראש הממשלה, לצערי הרב, לא מטשטשים כישלון ואיבוד דרך ערכית ומוסרית בהפצת חרדות. ברור לכולנו כי כל אותם אלו שימהרו לעזוב את הארץ, אם יעזבו, אליבא דיאיר גולן, אם בכלל, זה יהיה זניח ושולי. באמת יאיר גולן וחבורתו ימהרו להשליך מאחורי גוום, אני שואל – כאשר כל הערכים שהם חיו על פיהם היו רק עבור אג'נדה פוליטית או אינטרס פוליטי? המדינה כבר לא קיימת? הציונות עברה מן העולם? שותפות הגורל, האחווה, הרעות, לא קיימות? לצערי הרב, זוהי המראה לממשלה המנותקת, אשר אין שום קשר בינה ובין החברה בישראל.לסיכום, אדוני היושב-ראש, חבריי חברי הכנסת, מכובדיי השרים, המצב החברתי במדינת ישראל בכי רע זה שנים רבות; מצב הביטחון האישי של אזרחי ישראל נמצא בהידרדרות חמורה בשנה האחרונה; המצב הכלכלי גרוע ומדאיג בהשתוללות המחירים, אינפלציה דוהרת, התייקרויות, עליית מיסים, ומדיניות ממשלה אשר במקום לרסן את התהליכים הכלכליים – אדרבה, מאיצה אותם, עם אי-ודאות מוחלטת. על כל אלה אני קורא לחבריי חברי הכנסת להצביע בעד הצעת האי-אמון. תודה רבה.",3. קריסת מערכת בריאות הנפש בישראל,
,,איתן גינזבורג,,"היו""ר","תודה רבה לחבר הכנסת יעקב מרגי. אני מזמין להשיב במשולב על שתי הצעות האי-אמון את השר במשרד האוצר חמד עמאר, בבקשה.",3. קריסת מערכת בריאות הנפש בישראל,
,,חמד עמאר,,השר במשרד האוצר,"אדוני היושב-ראש, חבריי חברי הכנסת, כבוד השר עודד, שר החקלאות, אתם צודקים. מדינת ישראל היא מדינה יקרה, הייתה יקרה מאוד. ואני אתן לך רק דוגמה קטנה, חבר הכנסת יולי. שמעתי אותך בקשב רב, כל מילה שאמרת, הסכמתי איתך. משנת 2000 עד שנת 2020 מחירי הפירות בישראל, בכמה אחוזים עלו? ב-102%. הירקות עלו ב-81%. מי היה בשלטון? מי היה בשלטון? מה עשיתם עם יוקר המחיה? אנחנו נכנסנו לממשלה כשאנחנו מדינה מאוד יקרה יחסית לעולם. ואני אגיד לך משהו.",3. קריסת מערכת בריאות הנפש בישראל,
,,יולי יואל אדלשטיין,הליכוד,,בכמה עלו המשכורות?,3. קריסת מערכת בריאות הנפש בישראל,
,,חמד עמאר,,השר במשרד האוצר,"ואני רוצה להגיד לך, אני רוצה להגיד לך משהו – – –",3. קריסת מערכת בריאות הנפש בישראל,
,,יולי יואל אדלשטיין,הליכוד,,בכמה עלו המשכורות בין 2000 ל-2020?,3. קריסת מערכת בריאות הנפש בישראל,
,,חמד עמאר,,השר במשרד האוצר,אני אתן לך את הנתון גם עכשיו כשאני כאן עומד. אני אתן לך גם את הנתון.,3. קריסת מערכת בריאות הנפש בישראל,
,,עודד פורר,,שר החקלאות ופיתוח הכפר,לא באחוזים האלה – – – פחות ממחירי הפירות והירקות. אתה יודע?,3. קריסת מערכת בריאות הנפש בישראל,
,,יולי יואל אדלשטיין,הליכוד,,"פחות אולי, אבל – – –",3. קריסת מערכת בריאות הנפש בישראל,
,,עודד פורר,,שר החקלאות ופיתוח הכפר,מחירי הדיור עלו.,3. קריסת מערכת בריאות הנפש בישראל,
,,חמד עמאר,,השר במשרד האוצר,"אני אומר לך, מה עשיתם? אני רוצה לשאול אותך. לא עשיתם כלום. אתה יודע, עליות המחירים בעולם היום, אתה יודע את זה – –",3. קריסת מערכת בריאות הנפש בישראל,
,,יולי יואל אדלשטיין,הליכוד,,ודאי.,3. קריסת מערכת בריאות הנפש בישראל,
,,חמד עמאר,,השר במשרד האוצר,"– – תאר לעצמך שאתם הייתם יושבים כאן ולא הייתם עושים שום מהלכים, כמו שלא עשיתם שום מהלכים – איפה היינו? איפה היינו? אנחנו, יחסית לעולם, האינפלציה שלנו 4%. כמה היא הייתה בארצות הברית בשנת 2021? 8.3%, בארצות הברית. כמה הייתה האינפלציה במדינות ה-OECD בשנת 2021? אצלנו 4% – כמה הייתה במדינות ה-OECD? 7.5%; בריטניה – 7; אנחנו – 4%. זה מעיד כמה אנחנו יכולנו לעשות, ועשינו, עם כל הנושא של עליות מחירים. ואם היינו משאירים והיינו מתנהלים איך שאתם התנהלתם, נתנו לכול לזרום, אז היינו במצב אחר לגמרי.אתה יודע בכמה עלתה החיטה? החיטה, כמה עלתה רק בשנה האחרונה? בעולם, לא אצלנו – 35%; נפט גולמי – 58%; גז טבעי – 125%; פחם – 129%. הניהול הנכון שעשינו עצר בחצי את עליית המחיר. אם היינו ממשיכים להתנהל איך שאתם התנהלתם, היינו במקום אחר לגמרי. ואני אומר לך, אומר לך בכנות, מהלכים שעשינו: הגדלת ההכנסה הפנויה – לפחות אנחנו הלכנו צעדים עם אותם אנשים שעובדים ויוצאים לעבודה; נקודות זיכוי – מי שיש לו שני ילדים בגילאי אפס עד 12 יכול לקבל 11,000 שקלים בשנה; מענק עבודה – הגדלנו, עשינו מהלכים שאותה הכנסה פנויה תהיה לאנשים; צהרונים, אשכול 4 ו-5 – זה יחסוך לכל בית, לכל משפחה, 2,500 שקל בשנה. אלה דברים שאנחנו עשינו ואנחנו נמשיך לעשות, אנחנו לא נשב בחיבוק ידיים.העלית הרבה הרבה נקודות כאן. הצעדים שלנו עכשיו ברפורמות, שלא נגעתם בהן – רפורמת היבוא, שתקל הרבה על האנשים; התקינה, התקינה הבין-לאומית – מה, מה שטוב בארצות הברית לא טוב אצלי כאן בישראל? מה שטוב באירופה לא טוב אצלי כאן בישראל? בהצהרה אנחנו משחררים את זה, זה עבר בחוק ההסדרים; מכס – בהתחלת החודש, אפס מכס על הרבה הרבה מוצרים, זה ירד. כל זה בתהליכים. ואני אומר לך, אתם דיברתם הרבה על נושא של יוקר המחיה ודיברתם הרבה על יוקר הדיור. מה הסיבה של יוקר הדיור, כולנו יודעים: היצע. לא הגדלתם את ההיצע. בשנים קודמות היו 45,000, 43,000, השיא הגיע ל-58,000. אתה יודע כמה היצע יש היום בהתחלת בנייה? 63,000 דירות אושרו. 63,000 דירות. זה המהלך שאנחנו עושים – מגדילים את ההיצע, שאתם לא עשיתם. אתם גרמתם ל-45,000 התחלות בנייה, יש לנו 63,000 התחלות בנייה. 76,000 ממתינים להיתר, שיתחילו גם בבנייה.אלה הצעדים שאנחנו נעשה, ואנחנו נעשה עוד צעדים בחוק ההסדרים הבא, בתקציב הבא. אנחנו לא יושבים בשקט ונותנים למחירים לעלות. אנחנו עושים ונמשיך לעשות. תודה רבה.",3. קריסת מערכת בריאות הנפש בישראל,
